id,sequence,action,status,priority,lineId,componentWordId,description,traceStatus,requiredEvidence,intakeArtifacts,acceptanceCriteria,rejectionCriteria,blocksCandidateDisplay,blocksPricedReview,blocksProcurement,requiredAction
bom-close:sensing_instrumentation_energy_metering_dc_voltage_transducer,104,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_energy_metering_dc_voltage_transducer,dc_voltage_transducer,DC voltage transducer,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_energy_metering_meter_pulse_output_isolator,105,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_energy_metering_meter_pulse_output_isolator,meter_pulse_output_isolator,meter pulse output isolator,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_insulation_fault_detection_fault_status_relay,106,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_insulation_fault_detection_fault_status_relay,fault_status_relay,fault status relay,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_insulation_fault_detection_imd_coupling_network,107,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_insulation_fault_detection_imd_coupling_network,imd_coupling_network,IMD coupling network,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:sensing_instrumentation_insulation_fault_detection_test_resistor_plug,108,defer_candidate_sourcing,deferred,minor,sensing_instrumentation_insulation_fault_detection_test_resistor_plug,test_resistor_plug,test resistor plug,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_cable_holster_boom_cable_bend_limiter,109,defer_candidate_sourcing,deferred,minor,structure_containment_cable_holster_boom_cable_bend_limiter,cable_bend_limiter,cable bend limiter,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_cable_holster_boom_cable_retractor_arm,110,defer_candidate_sourcing,deferred,minor,structure_containment_cable_holster_boom_cable_retractor_arm,cable_retractor_arm,cable retractor arm,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_cable_holster_boom_connector_holster,111,defer_candidate_sourcing,deferred,minor,structure_containment_cable_holster_boom_connector_holster,connector_holster,connector holster,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_cable_holster_boom_parking_status_flag,112,defer_candidate_sourcing,deferred,minor,structure_containment_cable_holster_boom_parking_status_flag,parking_status_flag,parking status flag,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_internal_compartmentation_control_compartment_shield,113,defer_candidate_sourcing,deferred,minor,structure_containment_internal_compartmentation_control_compartment_shield,control_compartment_shield,control compartment shield,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_internal_compartmentation_earthing_braid_set,114,defer_candidate_sourcing,deferred,minor,structure_containment_internal_compartmentation_earthing_braid_set,earthing_braid_set,earthing braid set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_internal_compartmentation_segregated_ac_dc_barrier,115,defer_candidate_sourcing,deferred,minor,structure_containment_internal_compartmentation_segregated_ac_dc_barrier,segregated_ac_dc_barrier,segregated AC/DC barrier,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_internal_compartmentation_service_warning_placard,116,defer_candidate_sourcing,deferred,minor,structure_containment_internal_compartmentation_service_warning_placard,service_warning_placard,service warning placard,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_outdoor_cabinet_anti_vandal_hinge_set,117,defer_candidate_sourcing,deferred,minor,structure_containment_outdoor_cabinet_anti_vandal_hinge_set,anti_vandal_hinge_set,anti-vandal hinge set,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_outdoor_cabinet_front_service_door,118,defer_candidate_sourcing,deferred,minor,structure_containment_outdoor_cabinet_front_service_door,front_service_door,front service door,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_outdoor_cabinet_plinth_mounting_kit,119,defer_candidate_sourcing,deferred,minor,structure_containment_outdoor_cabinet_plinth_mounting_kit,plinth_mounting_kit,plinth mounting kit,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-close:structure_containment_outdoor_cabinet_powder_coated_steel_cabinet,120,defer_candidate_sourcing,deferred,minor,structure_containment_outdoor_cabinet_powder_coated_steel_cabinet,powder_coated_steel_cabinet,powder-coated steel cabinet,candidate_only,no immediate evidence required unless this candidate is promoted to procurement scope,*.sourcing-pack.csv; *.bom-evidence-trace.csv,"Candidate remains candidate-only, or is promoted to sourcing intake with explicit procurement scope.",Candidate is used in procurement totals without source-backed evidence.,no,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
