id,kind,status,basis,scope,claim,provenanceRefs,sourceRefs,reviewerEvidenceRefs,linkedRequirementIds,linkedModuleIds,linkedComponentWordIds,blocksBom,blocksPublish,nextAction
module_allocation:network_io,module_allocation,generated_needs_review,generated_model,Network IO,"Network IO is a top-level functional module: Moves inference requests, responses and timing data through the appliance boundary.",,,,,network_io,high_speed_nic; optical_transceiver_cage; nic_heatsink; network_link_led_board; ptp_timing_module; gpio_trigger_input; data_ingest_connector; network_bypass_relay; emi_gasket_strip; shielded_io_bracket; cable_strain_relief_comb; service_loop_tie_set,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:power_distribution,module_allocation,generated_needs_review,generated_model,Power Distribution,Power Distribution is a top-level functional module: Converts AC input into protected appliance rails for a 700 W power-budget target.,,,,power_budget_w,power_distribution,redundant_power_supply; ac_inlet_filter; input_fuse_holder; power_good_signal_harness; 12_v_busbar; accelerator_power_harness; hot_swap_controller; fan_power_distribution_loom; hold_up_capacitor_module; brownout_detector; current_shunt_module; efuse_channel_set,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:safety_protection,module_allocation,generated_needs_review,generated_model,Security And Safety Protection,"Security And Safety Protection is a top-level functional module: Protects boot integrity, operator safety and thermal shutdown paths.",,,,power_budget_w,safety_protection,tpm_security_module; secure_boot_policy; chassis_tamper_switch; recovery_jumper_cover; thermal_trip_relay; overtemperature_latch; fan_failure_interlock; hardwired_shutdown_line; protective_earth_stud; insulation_barrier_sheet; finger_safe_psu_cover; warning_label_set,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:sensing_instrumentation,module_allocation,generated_needs_review,generated_model,Telemetry Instrumentation,"Telemetry Instrumentation is a top-level functional module: Measures temperature, fan, power, intrusion and service state for health management.",,,,,sensing_instrumentation,inlet_temperature_sensor; accelerator_hotspot_sensor; exhaust_temperature_sensor; board_humidity_sensor; psu_pmbus_monitor; rail_current_monitor; fan_tachometer_hub; chassis_intrusion_switch; front_status_led_board; uid_button; alarm_buzzer; lcd_status_panel,false,true,"Accept, correct or reject the module allocation through engineering review."
module_allocation:structure_containment,module_allocation,generated_needs_review,generated_model,Rack Structure Containment,"Rack Structure Containment is a top-level functional module: Provides a 1U rack envelope with controlled airflow, card retention and service access.",,,,rack_units,structure_containment,1u_rack_chassis; slide_rail_kit; internal_divider_panel; front_bezel_assembly; accelerator_retention_bracket; pcie_riser_support; card_stiffener_rail; gpu_airflow_baffle; asset_label_plate; airflow_direction_label; rack_ear_set; cable_management_arm,false,true,"Accept, correct or reject the module allocation through engineering review."
regulatory_standard:CE-EMC,regulatory_standard,generated_needs_review,class_pack,CE-EMC,CE-EMC: Electromagnetic compatibility technical file is relevant in UK/EU.,class_pack:edge_ai.class_pack,,,,,,false,true,"EMC design review, pre-compliance or test evidence for rack appliance."
regulatory_standard:IEC-62368-1,regulatory_standard,generated_needs_review,class_pack,IEC-62368-1,"IEC-62368-1: Audio/video, ICT and communication equipment safety is relevant in UK/EU/global.",class_pack:edge_ai.class_pack,,,,,,false,true,"Electrical safety, enclosure, temperature and abnormal-operation evidence."
regulatory_standard:SECURE-BOOT-REVIEW,regulatory_standard,generated_needs_review,class_pack,SECURE-BOOT-REVIEW,SECURE-BOOT-REVIEW: Secure boot and fleet-management review is relevant in Project security gate.,class_pack:edge_ai.class_pack,,,,,,false,true,"TPM, measured boot, firmware signing, recovery and management-access evidence."
risk_hazard:1,risk_hazard,generated_needs_review,class_pack,Accelerator thermal throttling or shutdown under rack inlet conditions,"Accelerator thermal throttling or shutdown under rack inlet conditions has provisional RPN 128 with mitigation: Thermal path sizing, inlet derating, fan redundancy and telemetry alarms.",,,,,,,false,true,"Review severity, occurrence, detection and mitigation with a domain reviewer before publication."
risk_hazard:2,risk_hazard,generated_needs_review,class_pack,Insecure firmware or management interface compromise,"Insecure firmware or management interface compromise has provisional RPN 135 with mitigation: TPM measured boot, signed firmware, locked debug access and management-network controls.",,,,,,,false,true,"Review severity, occurrence, detection and mitigation with a domain reviewer before publication."
risk_hazard:3,risk_hazard,generated_needs_review,class_pack,"Inference outage from PSU, fan or SSD failure","Inference outage from PSU, fan or SSD failure has provisional RPN 112 with mitigation: Redundant PSU path, hot-swap fans, storage health monitoring and runtime failover policy.",,,,,,,false,true,"Review severity, occurrence, detection and mitigation with a domain reviewer before publication."
submodule_allocation:compute_acceleration:accelerator_module,submodule_allocation,generated_needs_review,generated_model,Compute Acceleration / Accelerator module,Accelerator module is allocated under Compute Acceleration: Runs neural-network inference workloads at the edge.,,,,compute_tops,compute_acceleration,ai_accelerator_module; accelerator_carrier_board; pcie_edge_connector; accelerator_retention_latch,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:compute_acceleration:cpu_memory_complex,submodule_allocation,generated_needs_review,generated_model,Compute Acceleration / CPU and memory complex,"CPU and memory complex is allocated under Compute Acceleration: Hosts preprocessing, runtime orchestration and memory-resident model state.",,,,compute_tops,compute_acceleration,cpu_module; ecc_memory; system_motherboard; boot_flash_device,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:compute_acceleration:signal_power_integrity,submodule_allocation,generated_needs_review,generated_model,Compute Acceleration / Signal and power integrity,"Signal and power integrity is allocated under Compute Acceleration: Stabilises accelerator clocks, high-speed lanes and transient power demand.",,,,compute_tops,compute_acceleration,high_current_vrm_module; pcie_retimer_set; clock_distribution_device; power_integrity_capacitor_bank,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:control_compute_communication:host_control,submodule_allocation,generated_needs_review,generated_model,Control Compute Communication / Host control,"Host control is allocated under Control Compute Communication: Coordinates CPU, accelerator, storage and management functions.",,,,compute_tops,control_compute_communication,bmc_management_controller; management_ethernet_phy; bios_firmware_image; platform_configuration_eeprom,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:control_compute_communication:remote_management,submodule_allocation,generated_needs_review,generated_model,Control Compute Communication / Remote management,Remote management is allocated under Control Compute Communication: Supports controlled diagnostics and firmware maintenance.,,,,compute_tops,control_compute_communication,out_of_band_management_port; serial_console_header; debug_access_lockout; firmware_signing_key_slot,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:control_compute_communication:runtime_orchestration,submodule_allocation,generated_needs_review,generated_model,Control Compute Communication / Runtime orchestration,"Runtime orchestration is allocated under Control Compute Communication: Loads inference runtime, accelerator drivers and service policy.",,,,compute_tops,control_compute_communication,inference_runtime_image; accelerator_driver_bundle; watchdog_service; configuration_manifest,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:data_storage:log_buffer,submodule_allocation,generated_needs_review,generated_model,Data Storage / Log and evidence buffer,Log and evidence buffer is allocated under Data Storage: Captures operational evidence for debugging and compliance review.,,,,,data_storage,event_log_partition; write_endurance_counter; crash_dump_region; log_export_port,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:data_storage:model_cache,submodule_allocation,generated_needs_review,generated_model,Data Storage / Model cache and recovery,"Model cache and recovery is allocated under Data Storage: Keeps model versions, rollback images and erase functions controlled.",,,,,data_storage,model_cache_partition; storage_health_monitor; secure_erase_controller; firmware_recovery_image,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:data_storage:nvme_storage,submodule_allocation,generated_needs_review,generated_model,Data Storage / NVMe storage,NVMe storage is allocated under Data Storage: Provides local high-throughput storage for models and telemetry.,,,,,data_storage,nvme_ssd; m_2_carrier_tray; drive_thermal_pad; drive_retention_screw_set,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:environmental_interface:forced_air_cooling,submodule_allocation,generated_needs_review,generated_model,Thermal Airflow Interface / Forced-air cooling,Forced-air cooling is allocated under Thermal Airflow Interface: Maintains rack airflow through compute and power zones.,,,,compute_tops; rack_units; power_budget_w,environmental_interface,fan_wall_assembly; pwm_fan_controller; airflow_straightener; replaceable_dust_filter,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:environmental_interface:heat_transfer,submodule_allocation,generated_needs_review,generated_model,Thermal Airflow Interface / Heat transfer path,Heat transfer path is allocated under Thermal Airflow Interface: Couples accelerator and CPU losses into chassis airflow.,,,,compute_tops; rack_units; power_budget_w,environmental_interface,heatsink_cold_plate; thermal_interface_material_set; heatpipe_assembly; rear_exhaust_duct,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:environmental_interface:inlet_outlet_management,submodule_allocation,generated_needs_review,generated_model,Thermal Airflow Interface / Inlet and outlet management,Inlet and outlet management is allocated under Thermal Airflow Interface: Protects rack pressure and prevents hot-air recirculation.,,,,compute_tops; rack_units; power_budget_w,environmental_interface,front_inlet_grille; rear_exhaust_grille; air_seal_foam_kit; rack_pressure_map_label,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:maintenance_serviceability:field_replaceable_units,submodule_allocation,generated_needs_review,generated_model,Field Maintenance Serviceability / Field-replaceable units,Field-replaceable units is allocated under Field Maintenance Serviceability: Makes high-wear parts replaceable without removing the whole appliance.,,,,rack_units,maintenance_serviceability,hot_swap_fan_carrier; drive_service_handle; psu_latch_mechanism; accelerator_extraction_handle,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:maintenance_serviceability:rack_installation,submodule_allocation,generated_needs_review,generated_model,Field Maintenance Serviceability / Rack installation,Rack installation is allocated under Field Maintenance Serviceability: Maintains mechanical support and cabling in edge racks.,,,,rack_units,maintenance_serviceability,rack_rail_kit; rear_support_bracket; cable_retention_comb; airflow_blanking_panel,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:maintenance_serviceability:service_workflow,submodule_allocation,generated_needs_review,generated_model,Field Maintenance Serviceability / Service workflow,Service workflow is allocated under Field Maintenance Serviceability: Captures field diagnostics and controlled recovery evidence.,,,,rack_units,maintenance_serviceability,service_checklist_card; firmware_version_label; spare_screw_kit; diagnostics_usb_key,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:network_io:high_speed_network,submodule_allocation,generated_needs_review,generated_model,Network IO / High-speed network,High-speed network is allocated under Network IO: Terminates production inference traffic.,,,,,network_io,high_speed_nic; optical_transceiver_cage; nic_heatsink; network_link_led_board,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:network_io:io_isolation_routing,submodule_allocation,generated_needs_review,generated_model,Network IO / IO isolation and routing,"IO isolation and routing is allocated under Network IO: Controls EMC, strain relief and service routing at high-speed ports.",,,,,network_io,emi_gasket_strip; shielded_io_bracket; cable_strain_relief_comb; service_loop_tie_set,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:network_io:timing_ingest,submodule_allocation,generated_needs_review,generated_model,Network IO / Timing and ingest,Timing and ingest is allocated under Network IO: Synchronises inference streams and accepts trigger inputs where needed.,,,,,network_io,ptp_timing_module; gpio_trigger_input; data_ingest_connector; network_bypass_relay,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:power_distribution:ac_input_conversion,submodule_allocation,generated_needs_review,generated_model,Power Distribution / AC input conversion,AC input conversion is allocated under Power Distribution: Accepts rack AC input and provides redundant conversion.,,,,power_budget_w,power_distribution,redundant_power_supply; ac_inlet_filter; input_fuse_holder; power_good_signal_harness,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:power_distribution:dc_rail_distribution,submodule_allocation,generated_needs_review,generated_model,Power Distribution / DC rail distribution,DC rail distribution is allocated under Power Distribution: Distributes 12 V and accelerator rails to boards and fans.,,,,power_budget_w,power_distribution,12_v_busbar; accelerator_power_harness; hot_swap_controller; fan_power_distribution_loom,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:power_distribution:hold_up_protection,submodule_allocation,generated_needs_review,generated_model,Power Distribution / Hold-up and protection,Hold-up and protection is allocated under Power Distribution: Survives short dips and trips unsafe rail faults.,,,,power_budget_w,power_distribution,hold_up_capacitor_module; brownout_detector; current_shunt_module; efuse_channel_set,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:safety_protection:electrical_safety,submodule_allocation,generated_needs_review,generated_model,Security And Safety Protection / Electrical safety,Electrical safety is allocated under Security And Safety Protection: Maintains operator protection and safe service boundaries.,,,,power_budget_w,safety_protection,protective_earth_stud; insulation_barrier_sheet; finger_safe_psu_cover; warning_label_set,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:safety_protection:secure_boot,submodule_allocation,generated_needs_review,generated_model,Security And Safety Protection / Secure boot,Secure boot is allocated under Security And Safety Protection: Anchors platform identity and firmware trust.,,,,power_budget_w,safety_protection,tpm_security_module; secure_boot_policy; chassis_tamper_switch; recovery_jumper_cover,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:safety_protection:thermal_shutdown,submodule_allocation,generated_needs_review,generated_model,Security And Safety Protection / Thermal shutdown,Thermal shutdown is allocated under Security And Safety Protection: Trips unsafe thermal or fan-failure states.,,,,power_budget_w,safety_protection,thermal_trip_relay; overtemperature_latch; fan_failure_interlock; hardwired_shutdown_line,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:sensing_instrumentation:front_panel_status,submodule_allocation,generated_needs_review,generated_model,Telemetry Instrumentation / Front panel status,Front panel status is allocated under Telemetry Instrumentation: Exposes health and service state to rack technicians.,,,,,sensing_instrumentation,front_status_led_board; uid_button; alarm_buzzer; lcd_status_panel,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:sensing_instrumentation:power_fan_telemetry,submodule_allocation,generated_needs_review,generated_model,Telemetry Instrumentation / Power and fan telemetry,"Power and fan telemetry is allocated under Telemetry Instrumentation: Feeds PSU, rail and airflow state into BMC management.",,,,,sensing_instrumentation,psu_pmbus_monitor; rail_current_monitor; fan_tachometer_hub; chassis_intrusion_switch,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:sensing_instrumentation:thermal_sensors,submodule_allocation,generated_needs_review,generated_model,Telemetry Instrumentation / Thermal sensors,"Thermal sensors is allocated under Telemetry Instrumentation: Measures inlet, accelerator, exhaust and board climate state.",,,,,sensing_instrumentation,inlet_temperature_sensor; accelerator_hotspot_sensor; exhaust_temperature_sensor; board_humidity_sensor,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:structure_containment:accelerator_mounting,submodule_allocation,generated_needs_review,generated_model,Rack Structure Containment / Accelerator mounting,Accelerator mounting is allocated under Rack Structure Containment: Restrains high-power cards and maintains airflow clearance.,,,,rack_units,structure_containment,accelerator_retention_bracket; pcie_riser_support; card_stiffener_rail; gpu_airflow_baffle,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:structure_containment:rack_chassis,submodule_allocation,generated_needs_review,generated_model,Rack Structure Containment / Rack chassis,"Rack chassis is allocated under Rack Structure Containment: Carries appliance boards, power supplies and front-to-back airflow features.",,,,rack_units,structure_containment,1u_rack_chassis; slide_rail_kit; internal_divider_panel; front_bezel_assembly,false,true,Review component candidates and interface carriers for this submodule.
submodule_allocation:structure_containment:service_labelling,submodule_allocation,generated_needs_review,generated_model,Rack Structure Containment / Service labelling,"Service labelling is allocated under Rack Structure Containment: Marks rack identity, airflow direction and field-replaceable units.",,,,rack_units,structure_containment,asset_label_plate; airflow_direction_label; rack_ear_set; cable_management_arm,false,true,Review component candidates and interface carriers for this submodule.
engineering_calculation:edge_ai_power_density_w_per_u,engineering_calculation,calculated_needs_review,calculation,Rack power density,Rack power density: 700 W/U using power_budget_w / rack_units.,,,,power_budget_w; rack_units,structure_containment; environmental_interface; maintenance_serviceability; power_distribution; safety_protection,1u_rack_chassis; fan_wall_assembly; hot_swap_fan_carrier; redundant_power_supply; tpm_security_module,false,false,"Confirm inlet temperature, airflow, fan curve, acoustic limit, PSU derating and service clearance."
engineering_calculation:edge_ai_tops_per_watt,engineering_calculation,calculated_needs_review,calculation,Edge AI accelerator efficiency,Edge AI accelerator efficiency: 0.29 TOPS/W using compute_tops / power_budget_w.,,,,compute_tops; power_budget_w,compute_acceleration; environmental_interface; control_compute_communication; power_distribution; safety_protection,ai_accelerator_module; fan_wall_assembly; bmc_management_controller; redundant_power_supply; tpm_security_module,false,false,"Confirm workload precision, sustained throughput, accelerator SKU, thermal derating and host overhead."
headline_metric:headline_output,headline_metric,calculated_needs_review,calculation,Inference throughput,Inference throughput = 200 TOPS.,class_pack:edge_ai.class_pack; formula:compute_tops,,,compute_tops,,,false,true,"Review the formula, input values and operating envelope before treating this metric as accepted."
brief_requirement:compute_tops,brief_requirement,brief_supplied,brief,Inference throughput,Inference throughput = 200 TOPS.,brief:input.brief,,,compute_tops,compute_acceleration; environmental_interface; control_compute_communication,ai_accelerator_module; fan_wall_assembly; bmc_management_controller,false,false,"Confirm requirement value, tolerance and acceptance condition with the project owner."
brief_requirement:power_budget_w,brief_requirement,brief_supplied,brief,Power budget,Power budget = 700 W.,brief:input.brief,,,power_budget_w,power_distribution; environmental_interface; safety_protection,redundant_power_supply; fan_wall_assembly; tpm_security_module,false,false,"Confirm requirement value, tolerance and acceptance condition with the project owner."
brief_requirement:rack_units,brief_requirement,brief_supplied,brief,Rack height,Rack height = 1 U.,brief:input.brief,,,rack_units,structure_containment; environmental_interface; maintenance_serviceability,1u_rack_chassis; fan_wall_assembly; hot_swap_fan_carrier,false,false,"Confirm requirement value, tolerance and acceptance condition with the project owner."
