id,lineId,componentWordId,description,priority,quantity,unit,traceStatus,ledgerStatus,duplicateResolution,supplier,manufacturer,mpn,unitCostGbp,totalCostGbp,sourceRef,sourceReferenceClass,sourceReferenceStatus,sourceQualityIssues,supplierClaim,manufacturerClaim,mpnClaim,unitCostClaim,sourceBackedRequiredClaims,missingRequiredClaims,provenanceViolations,canDisplayCandidate,canDisplayPricedReview,canUseForProcurement,requiredAction
bom-trace:power_distribution_earthing_lightning_earth_continuity_test_point,power_distribution_earthing_lightning_earth_continuity_test_point,earth_continuity_test_point,earth continuity test point,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_access_doors_lockable_access_door,maintenance_serviceability_access_doors_lockable_access_door,lockable_access_door,lockable access door,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_access_doors_door_seal_gasket,maintenance_serviceability_access_doors_door_seal_gasket,door_seal_gasket,door seal gasket,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_access_doors_panic_release_latch,maintenance_serviceability_access_doors_panic_release_latch,panic_release_latch,panic release latch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_access_doors_door_stay_arm,maintenance_serviceability_access_doors_door_stay_arm,door_stay_arm,door stay arm,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_service_lighting_led_service_luminaire,maintenance_serviceability_service_lighting_led_service_luminaire,led_service_luminaire,LED service luminaire,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_service_lighting_emergency_light_fitting,maintenance_serviceability_service_lighting_emergency_light_fitting,emergency_light_fitting,emergency light fitting,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_service_lighting_maintenance_receptacle,maintenance_serviceability_service_lighting_maintenance_receptacle,maintenance_receptacle,maintenance receptacle,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_service_lighting_lighting_switchgear,maintenance_serviceability_service_lighting_lighting_switchgear,lighting_switchgear,lighting switchgear,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_lifting_handling_certified_lifting_lug,maintenance_serviceability_lifting_handling_certified_lifting_lug,certified_lifting_lug,certified lifting lug,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_lifting_handling_forklift_pocket_reinforcement,maintenance_serviceability_lifting_handling_forklift_pocket_reinforcement,forklift_pocket_reinforcement,forklift pocket reinforcement,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_lifting_handling_removable_rack_guide,maintenance_serviceability_lifting_handling_removable_rack_guide,removable_rack_guide,removable rack guide,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_lifting_handling_service_trolley_interface,maintenance_serviceability_lifting_handling_service_trolley_interface,service_trolley_interface,service trolley interface,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_commissioning_ports_insulated_test_socket,maintenance_serviceability_commissioning_ports_insulated_test_socket,insulated_test_socket,insulated test socket,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_commissioning_ports_coolant_sampling_port,maintenance_serviceability_commissioning_ports_coolant_sampling_port,coolant_sampling_port,coolant sampling port,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_commissioning_ports_laptop_service_port,maintenance_serviceability_commissioning_ports_laptop_service_port,laptop_service_port,laptop service port,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_commissioning_ports_lockout_hasp_rail,maintenance_serviceability_commissioning_ports_lockout_hasp_rail,lockout_hasp_rail,lockout hasp rail,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:maintenance_serviceability_commissioning_ports_commissioning_torque_log_plate,maintenance_serviceability_commissioning_ports_commissioning_torque_log_plate,commissioning_torque_log_plate,commissioning torque log plate,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_pump_station_thermal_management_loop,mass_fluid_transport_process_pump_station_thermal_management_loop,thermal_management_loop,Thermal management loop,critical,1,candidate,critical_unsourced,critical_unpriced,unique_allocation,,,,,,,,,,missing_source,missing_source,missing_source,missing_source,0,4,0,yes,no,no,Collect admissible source evidence for this critical line before BoM can pass.
bom-trace:mass_fluid_transport_process_pump_station_coolant_circulation_pump,mass_fluid_transport_process_pump_station_coolant_circulation_pump,coolant_circulation_pump,coolant circulation pump,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_pump_station_pump_vfd,mass_fluid_transport_process_pump_station_pump_vfd,pump_vfd,pump VFD,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_pump_station_check_valve,mass_fluid_transport_process_pump_station_check_valve,check_valve,check valve,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_pump_station_isolation_valve,mass_fluid_transport_process_pump_station_isolation_valve,isolation_valve,isolation valve,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_filtration_treatment_coolant_filter_housing,mass_fluid_transport_process_filtration_treatment_coolant_filter_housing,coolant_filter_housing,coolant filter housing,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_filtration_treatment_replaceable_filter_cartridge,mass_fluid_transport_process_filtration_treatment_replaceable_filter_cartridge,replaceable_filter_cartridge,replaceable filter cartridge,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_filtration_treatment_glycol_concentration_sensor,mass_fluid_transport_process_filtration_treatment_glycol_concentration_sensor,glycol_concentration_sensor,glycol concentration sensor,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_filtration_treatment_fill_and_drain_manifold,mass_fluid_transport_process_filtration_treatment_fill_and_drain_manifold,fill_and_drain_manifold,fill and drain manifold,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_expansion_air_removal_expansion_vessel,mass_fluid_transport_process_expansion_air_removal_expansion_vessel,expansion_vessel,expansion vessel,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_expansion_air_removal_automatic_air_vent,mass_fluid_transport_process_expansion_air_removal_automatic_air_vent,automatic_air_vent,automatic air vent,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_expansion_air_removal_pressure_relief_valve,mass_fluid_transport_process_expansion_air_removal_pressure_relief_valve,pressure_relief_valve,pressure relief valve,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_expansion_air_removal_low_pressure_switch,mass_fluid_transport_process_expansion_air_removal_low_pressure_switch,low_pressure_switch,low pressure switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_heat_exchanger_manifold_plate_heat_exchanger,mass_fluid_transport_process_heat_exchanger_manifold_plate_heat_exchanger,plate_heat_exchanger,plate heat exchanger,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_heat_exchanger_manifold_temperature_balancing_valve,mass_fluid_transport_process_heat_exchanger_manifold_temperature_balancing_valve,temperature_balancing_valve,temperature balancing valve,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_heat_exchanger_manifold_purge_valve_set,mass_fluid_transport_process_heat_exchanger_manifold_purge_valve_set,purge_valve_set,purge valve set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_heat_exchanger_manifold_service_bypass_loop,mass_fluid_transport_process_heat_exchanger_manifold_service_bypass_loop,service_bypass_loop,service bypass loop,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:mass_fluid_transport_process_heat_exchanger_manifold_insulated_hose_set,mass_fluid_transport_process_heat_exchanger_manifold_insulated_hose_set,insulated_hose_set,insulated hose set,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_local_hmi_industrial_touchscreen,hmi_ergonomics_local_hmi_industrial_touchscreen,industrial_touchscreen,industrial touchscreen,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_local_hmi_panel_pc,hmi_ergonomics_local_hmi_panel_pc,panel_pc,panel PC,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_local_hmi_key_switch,hmi_ergonomics_local_hmi_key_switch,key_switch,key switch,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_local_hmi_alarm_buzzer_beacon,hmi_ergonomics_local_hmi_alarm_buzzer_beacon,alarm_buzzer_beacon,alarm buzzer beacon,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_external_labelling_high_voltage_warning_label,hmi_ergonomics_external_labelling_high_voltage_warning_label,high_voltage_warning_label,high voltage warning label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_external_labelling_arc_flash_boundary_label,hmi_ergonomics_external_labelling_arc_flash_boundary_label,arc_flash_boundary_label,arc flash boundary label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_external_labelling_fire_suppression_instruction_placard,hmi_ergonomics_external_labelling_fire_suppression_instruction_placard,fire_suppression_instruction_placard,fire suppression instruction placard,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_external_labelling_asset_qr_label,hmi_ergonomics_external_labelling_asset_qr_label,asset_qr_label,asset QR label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_operator_workflow_laminated_isolation_checklist,hmi_ergonomics_operator_workflow_laminated_isolation_checklist,laminated_isolation_checklist,laminated isolation checklist,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_operator_workflow_inspection_log_holder,hmi_ergonomics_operator_workflow_inspection_log_holder,inspection_log_holder,inspection log holder,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_operator_workflow_status_stack_light,hmi_ergonomics_operator_workflow_status_stack_light,status_stack_light,status stack light,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_operator_workflow_manual_reset_station,hmi_ergonomics_operator_workflow_manual_reset_station,manual_reset_station,manual reset station,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_remote_notification_operator_notification_relay,hmi_ergonomics_remote_notification_operator_notification_relay,operator_notification_relay,operator notification relay,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_remote_notification_sms_alarm_output_module,hmi_ergonomics_remote_notification_sms_alarm_output_module,sms_alarm_output_module,SMS alarm output module,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_remote_notification_alarm_acknowledgement_button,hmi_ergonomics_remote_notification_alarm_acknowledgement_button,alarm_acknowledgement_button,alarm acknowledgement button,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_remote_notification_escalation_contact_label,hmi_ergonomics_remote_notification_escalation_contact_label,escalation_contact_label,escalation contact label,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
bom-trace:hmi_ergonomics_remote_notification_remote_reset_inhibit_relay,hmi_ergonomics_remote_notification_remote_reset_inhibit_relay,remote_reset_inhibit_relay,remote reset inhibit relay,candidate,1,candidate,candidate_only,candidate_unpriced,unique_allocation,,,,,,,,,,not_claimed,not_claimed,not_claimed,not_claimed,0,0,0,yes,no,no,Keep as candidate-only until critical sourcing is complete or procurement planning starts.
