lineId,componentWordId,description,duplicateGroupSize,duplicatePeerLineIds,duplicateResolution,priority,ledgerStatus,quantity,unit,unitCostGbp,totalCostGbp,supplier,manufacturer,mpn,leadTimeWeeks,sourceGrade,evidenceRef,evidenceQuote,retrievedAt,rejectionReasons,nextAction
environmental_interface_ventilation_path_exhaust_louvre,exhaust_louvre,exhaust louvre,1,,unique_allocation,candidate,admitted_priced,1,candidate,223,223,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-124-exhaust_louvre,8,priced,test-fixture://review-evidence-closure/source/exhaust_louvre,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_ventilation_path_ec_fan_assembly,ec_fan_assembly,EC fan assembly,1,,unique_allocation,candidate,admitted_priced,1,candidate,224,224,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-125-ec_fan_assembly,8,priced,test-fixture://review-evidence-closure/source/ec_fan_assembly,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_ventilation_path_airflow_baffle,airflow_baffle,airflow baffle,1,,unique_allocation,candidate,admitted_priced,1,candidate,225,225,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-126-airflow_baffle,8,priced,test-fixture://review-evidence-closure/source/airflow_baffle,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_thermal_insulation_insulation_panel,insulation_panel,insulation panel,1,,unique_allocation,candidate,admitted_priced,1,candidate,226,226,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-127-insulation_panel,8,priced,test-fixture://review-evidence-closure/source/insulation_panel,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_thermal_insulation_vapour_barrier_film,vapour_barrier_film,vapour barrier film,1,,unique_allocation,candidate,admitted_priced,1,candidate,227,227,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-128-vapour_barrier_film,8,priced,test-fixture://review-evidence-closure/source/vapour_barrier_film,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_thermal_insulation_thermal_break_strip,thermal_break_strip,thermal break strip,1,,unique_allocation,candidate,admitted_priced,1,candidate,228,228,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-129-thermal_break_strip,8,priced,test-fixture://review-evidence-closure/source/thermal_break_strip,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_thermal_insulation_seal_gasket_set,seal_gasket_set,seal gasket set,1,,unique_allocation,candidate,admitted_priced,1,candidate,229,229,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-130-seal_gasket_set,8,priced,test-fixture://review-evidence-closure/source/seal_gasket_set,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_heat_rejection_coil_dry_cooler_coil,dry_cooler_coil,dry cooler coil,1,,unique_allocation,candidate,admitted_priced,1,candidate,230,230,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-131-dry_cooler_coil,8,priced,test-fixture://review-evidence-closure/source/dry_cooler_coil,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_heat_rejection_coil_ec_condenser_fan,ec_condenser_fan,EC condenser fan,1,,unique_allocation,candidate,admitted_priced,1,candidate,231,231,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-132-ec_condenser_fan,8,priced,test-fixture://review-evidence-closure/source/ec_condenser_fan,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_heat_rejection_coil_fan_contactor,fan_contactor,fan contactor,1,,unique_allocation,candidate,admitted_priced,1,candidate,232,232,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-133-fan_contactor,8,priced,test-fixture://review-evidence-closure/source/fan_contactor,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_heat_rejection_coil_coil_guard_grille,coil_guard_grille,coil guard grille,1,,unique_allocation,candidate,admitted_priced,1,candidate,233,233,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-134-coil_guard_grille,8,priced,test-fixture://review-evidence-closure/source/coil_guard_grille,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
environmental_interface_heat_rejection_coil_drain_safe_condensate_pan,drain_safe_condensate_pan,drain-safe condensate pan,1,,unique_allocation,candidate,admitted_priced,1,candidate,234,234,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-135-drain_safe_condensate_pan,8,priced,test-fixture://review-evidence-closure/source/drain_safe_condensate_pan,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_dc_busbars_copper_dc_busbar,copper_dc_busbar,copper DC busbar,1,,unique_allocation,candidate,admitted_priced,1,candidate,235,235,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-136-copper_dc_busbar,8,priced,test-fixture://review-evidence-closure/source/copper_dc_busbar,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_dc_busbars_busbar_support_insulator,busbar_support_insulator,busbar support insulator,1,,unique_allocation,candidate,admitted_priced,1,candidate,236,236,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-137-busbar_support_insulator,8,priced,test-fixture://review-evidence-closure/source/busbar_support_insulator,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_dc_busbars_busbar_shroud,busbar_shroud,busbar shroud,1,,unique_allocation,candidate,admitted_priced,1,candidate,237,237,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-138-busbar_shroud,8,priced,test-fixture://review-evidence-closure/source/busbar_shroud,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_dc_busbars_torque_witness_marker,torque_witness_marker,torque witness marker,1,,unique_allocation,candidate,admitted_priced,1,candidate,238,238,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-139-torque_witness_marker,8,priced,test-fixture://review-evidence-closure/source/torque_witness_marker,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_ac_switchgear_moulded_case_circuit_breaker,moulded_case_circuit_breaker,moulded-case circuit breaker,1,,unique_allocation,candidate,admitted_priced,1,candidate,239,239,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-140-moulded_case_circuit_breaker,8,priced,test-fixture://review-evidence-closure/source/moulded_case_circuit_breaker,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_ac_switchgear_ac_contactor,ac_contactor,AC contactor,1,,unique_allocation,candidate,admitted_priced,1,candidate,240,240,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-141-ac_contactor,8,priced,test-fixture://review-evidence-closure/source/ac_contactor,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_ac_switchgear_metering_ct_set,metering_ct_set,metering CT set,1,,unique_allocation,candidate,admitted_priced,1,candidate,241,241,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-142-metering_ct_set,8,priced,test-fixture://review-evidence-closure/source/metering_ct_set,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_ac_switchgear_terminal_block_assembly,terminal_block_assembly,terminal block assembly,1,,unique_allocation,candidate,admitted_priced,1,candidate,242,242,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-143-terminal_block_assembly,8,priced,test-fixture://review-evidence-closure/source/terminal_block_assembly,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_auxiliary_power_auxiliary_transformer,auxiliary_transformer,auxiliary transformer,1,,unique_allocation,candidate,admitted_priced,1,candidate,243,243,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-144-auxiliary_transformer,8,priced,test-fixture://review-evidence-closure/source/auxiliary_transformer,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_auxiliary_power_24_v_dc_power_supply,24_v_dc_power_supply,24 V DC power supply,1,,unique_allocation,candidate,admitted_priced,1,candidate,244,244,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-145-24_v_dc_power_supply,8,priced,test-fixture://review-evidence-closure/source/24_v_dc_power_supply,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_auxiliary_power_miniature_circuit_breaker_bank,miniature_circuit_breaker_bank,miniature circuit breaker bank,1,,unique_allocation,candidate,admitted_priced,1,candidate,245,245,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-146-miniature_circuit_breaker_bank,8,priced,test-fixture://review-evidence-closure/source/miniature_circuit_breaker_bank,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_auxiliary_power_ups_module,ups_module,UPS module,1,,unique_allocation,candidate,admitted_priced,1,candidate,246,246,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-147-ups_module,8,priced,test-fixture://review-evidence-closure/source/ups_module,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_earthing_lightning_main_earth_bar,main_earth_bar,main earth bar,1,,unique_allocation,candidate,admitted_priced,1,candidate,247,247,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-148-main_earth_bar,8,priced,test-fixture://review-evidence-closure/source/main_earth_bar,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_earthing_lightning_earth_stud_array,earth_stud_array,earth stud array,1,,unique_allocation,candidate,admitted_priced,1,candidate,248,248,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-149-earth_stud_array,8,priced,test-fixture://review-evidence-closure/source/earth_stud_array,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_earthing_lightning_lightning_surge_counter,lightning_surge_counter,lightning surge counter,1,,unique_allocation,candidate,admitted_priced,1,candidate,249,249,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-150-lightning_surge_counter,8,priced,test-fixture://review-evidence-closure/source/lightning_surge_counter,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_earthing_lightning_equipotential_bonding_strap,equipotential_bonding_strap,equipotential bonding strap,1,,unique_allocation,candidate,admitted_priced,1,candidate,250,250,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-151-equipotential_bonding_strap,8,priced,test-fixture://review-evidence-closure/source/equipotential_bonding_strap,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
power_distribution_earthing_lightning_earth_continuity_test_point,earth_continuity_test_point,earth continuity test point,1,,unique_allocation,candidate,admitted_priced,1,candidate,251,251,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-152-earth_continuity_test_point,8,priced,test-fixture://review-evidence-closure/source/earth_continuity_test_point,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_access_doors_lockable_access_door,lockable_access_door,lockable access door,1,,unique_allocation,candidate,admitted_priced,1,candidate,252,252,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-153-lockable_access_door,8,priced,test-fixture://review-evidence-closure/source/lockable_access_door,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_access_doors_door_seal_gasket,door_seal_gasket,door seal gasket,1,,unique_allocation,candidate,admitted_priced,1,candidate,253,253,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-154-door_seal_gasket,8,priced,test-fixture://review-evidence-closure/source/door_seal_gasket,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_access_doors_panic_release_latch,panic_release_latch,panic release latch,1,,unique_allocation,candidate,admitted_priced,1,candidate,254,254,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-155-panic_release_latch,8,priced,test-fixture://review-evidence-closure/source/panic_release_latch,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_access_doors_door_stay_arm,door_stay_arm,door stay arm,1,,unique_allocation,candidate,admitted_priced,1,candidate,255,255,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-156-door_stay_arm,8,priced,test-fixture://review-evidence-closure/source/door_stay_arm,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_service_lighting_led_service_luminaire,led_service_luminaire,LED service luminaire,1,,unique_allocation,candidate,admitted_priced,1,candidate,256,256,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-157-led_service_luminaire,8,priced,test-fixture://review-evidence-closure/source/led_service_luminaire,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_service_lighting_emergency_light_fitting,emergency_light_fitting,emergency light fitting,1,,unique_allocation,candidate,admitted_priced,1,candidate,257,257,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-158-emergency_light_fitting,8,priced,test-fixture://review-evidence-closure/source/emergency_light_fitting,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_service_lighting_maintenance_receptacle,maintenance_receptacle,maintenance receptacle,1,,unique_allocation,candidate,admitted_priced,1,candidate,258,258,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-159-maintenance_receptacle,8,priced,test-fixture://review-evidence-closure/source/maintenance_receptacle,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_service_lighting_lighting_switchgear,lighting_switchgear,lighting switchgear,1,,unique_allocation,candidate,admitted_priced,1,candidate,259,259,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-160-lighting_switchgear,8,priced,test-fixture://review-evidence-closure/source/lighting_switchgear,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_lifting_handling_certified_lifting_lug,certified_lifting_lug,certified lifting lug,1,,unique_allocation,candidate,admitted_priced,1,candidate,260,260,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-161-certified_lifting_lug,8,priced,test-fixture://review-evidence-closure/source/certified_lifting_lug,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_lifting_handling_forklift_pocket_reinforcement,forklift_pocket_reinforcement,forklift pocket reinforcement,1,,unique_allocation,candidate,admitted_priced,1,candidate,261,261,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-162-forklift_pocket_reinforcement,8,priced,test-fixture://review-evidence-closure/source/forklift_pocket_reinforcement,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_lifting_handling_removable_rack_guide,removable_rack_guide,removable rack guide,1,,unique_allocation,candidate,admitted_priced,1,candidate,262,262,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-163-removable_rack_guide,8,priced,test-fixture://review-evidence-closure/source/removable_rack_guide,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_lifting_handling_service_trolley_interface,service_trolley_interface,service trolley interface,1,,unique_allocation,candidate,admitted_priced,1,candidate,263,263,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-164-service_trolley_interface,8,priced,test-fixture://review-evidence-closure/source/service_trolley_interface,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_commissioning_ports_insulated_test_socket,insulated_test_socket,insulated test socket,1,,unique_allocation,candidate,admitted_priced,1,candidate,264,264,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-165-insulated_test_socket,8,priced,test-fixture://review-evidence-closure/source/insulated_test_socket,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_commissioning_ports_coolant_sampling_port,coolant_sampling_port,coolant sampling port,1,,unique_allocation,candidate,admitted_priced,1,candidate,265,265,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-166-coolant_sampling_port,8,priced,test-fixture://review-evidence-closure/source/coolant_sampling_port,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_commissioning_ports_laptop_service_port,laptop_service_port,laptop service port,1,,unique_allocation,candidate,admitted_priced,1,candidate,266,266,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-167-laptop_service_port,8,priced,test-fixture://review-evidence-closure/source/laptop_service_port,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_commissioning_ports_lockout_hasp_rail,lockout_hasp_rail,lockout hasp rail,1,,unique_allocation,candidate,admitted_priced,1,candidate,267,267,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-168-lockout_hasp_rail,8,priced,test-fixture://review-evidence-closure/source/lockout_hasp_rail,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
maintenance_serviceability_commissioning_ports_commissioning_torque_log_plate,commissioning_torque_log_plate,commissioning torque log plate,1,,unique_allocation,candidate,admitted_priced,1,candidate,268,268,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-169-commissioning_torque_log_plate,8,priced,test-fixture://review-evidence-closure/source/commissioning_torque_log_plate,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_pump_station_thermal_management_loop,thermal_management_loop,Thermal management loop,1,,unique_allocation,critical,admitted_priced,1,candidate,269,269,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-170-thermal_management_loop,8,priced,test-fixture://review-evidence-closure/source/thermal_management_loop,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_pump_station_coolant_circulation_pump,coolant_circulation_pump,coolant circulation pump,1,,unique_allocation,candidate,admitted_priced,1,candidate,270,270,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-171-coolant_circulation_pump,8,priced,test-fixture://review-evidence-closure/source/coolant_circulation_pump,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_pump_station_pump_vfd,pump_vfd,pump VFD,1,,unique_allocation,candidate,admitted_priced,1,candidate,271,271,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-172-pump_vfd,8,priced,test-fixture://review-evidence-closure/source/pump_vfd,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_pump_station_check_valve,check_valve,check valve,1,,unique_allocation,candidate,admitted_priced,1,candidate,272,272,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-173-check_valve,8,priced,test-fixture://review-evidence-closure/source/check_valve,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_pump_station_isolation_valve,isolation_valve,isolation valve,1,,unique_allocation,candidate,admitted_priced,1,candidate,273,273,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-174-isolation_valve,8,priced,test-fixture://review-evidence-closure/source/isolation_valve,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_filtration_treatment_coolant_filter_housing,coolant_filter_housing,coolant filter housing,1,,unique_allocation,candidate,admitted_priced,1,candidate,274,274,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-175-coolant_filter_housing,8,priced,test-fixture://review-evidence-closure/source/coolant_filter_housing,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_filtration_treatment_replaceable_filter_cartridge,replaceable_filter_cartridge,replaceable filter cartridge,1,,unique_allocation,candidate,admitted_priced,1,candidate,275,275,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-176-replaceable_filter_cartridge,8,priced,test-fixture://review-evidence-closure/source/replaceable_filter_cartridge,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_filtration_treatment_glycol_concentration_sensor,glycol_concentration_sensor,glycol concentration sensor,1,,unique_allocation,candidate,admitted_priced,1,candidate,276,276,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-177-glycol_concentration_sensor,8,priced,test-fixture://review-evidence-closure/source/glycol_concentration_sensor,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_filtration_treatment_fill_and_drain_manifold,fill_and_drain_manifold,fill and drain manifold,1,,unique_allocation,candidate,admitted_priced,1,candidate,277,277,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-178-fill_and_drain_manifold,8,priced,test-fixture://review-evidence-closure/source/fill_and_drain_manifold,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_expansion_air_removal_expansion_vessel,expansion_vessel,expansion vessel,1,,unique_allocation,candidate,admitted_priced,1,candidate,278,278,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-179-expansion_vessel,8,priced,test-fixture://review-evidence-closure/source/expansion_vessel,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_expansion_air_removal_automatic_air_vent,automatic_air_vent,automatic air vent,1,,unique_allocation,candidate,admitted_priced,1,candidate,279,279,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-180-automatic_air_vent,8,priced,test-fixture://review-evidence-closure/source/automatic_air_vent,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_expansion_air_removal_pressure_relief_valve,pressure_relief_valve,pressure relief valve,1,,unique_allocation,candidate,admitted_priced,1,candidate,280,280,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-181-pressure_relief_valve,8,priced,test-fixture://review-evidence-closure/source/pressure_relief_valve,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_expansion_air_removal_low_pressure_switch,low_pressure_switch,low pressure switch,1,,unique_allocation,candidate,admitted_priced,1,candidate,281,281,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-182-low_pressure_switch,8,priced,test-fixture://review-evidence-closure/source/low_pressure_switch,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_heat_exchanger_manifold_plate_heat_exchanger,plate_heat_exchanger,plate heat exchanger,1,,unique_allocation,candidate,admitted_priced,1,candidate,282,282,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-183-plate_heat_exchanger,8,priced,test-fixture://review-evidence-closure/source/plate_heat_exchanger,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_heat_exchanger_manifold_temperature_balancing_valve,temperature_balancing_valve,temperature balancing valve,1,,unique_allocation,candidate,admitted_priced,1,candidate,283,283,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-184-temperature_balancing_valve,8,priced,test-fixture://review-evidence-closure/source/temperature_balancing_valve,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
