bom_source_field:safety_protection_deflagration_venting_vent_microswitch:unit_cost_gbp,bom_source_field,source_backed,source_evidence,vent microswitch / unit_cost_gbp,unit_cost_gbp = 214.,,test-fixture://review-evidence-closure/source/vent_microswitch,,,safety_protection,vent_microswitch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_deflagration_venting_vent_weather_hood:lead_time_weeks,bom_source_field,source_backed,source_evidence,vent weather hood / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/vent_weather_hood,,,safety_protection,vent_weather_hood,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_deflagration_venting_vent_weather_hood:manufacturer,bom_source_field,source_backed,source_evidence,vent weather hood / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/vent_weather_hood,,,safety_protection,vent_weather_hood,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_deflagration_venting_vent_weather_hood:mpn,bom_source_field,source_backed,source_evidence,vent weather hood / mpn,mpn = PROTOCOL-117-vent_weather_hood.,,test-fixture://review-evidence-closure/source/vent_weather_hood,,,safety_protection,vent_weather_hood,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_deflagration_venting_vent_weather_hood:supplier,bom_source_field,source_backed,source_evidence,vent weather hood / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/vent_weather_hood,,,safety_protection,vent_weather_hood,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_deflagration_venting_vent_weather_hood:unit_cost_gbp,bom_source_field,source_backed,source_evidence,vent weather hood / unit_cost_gbp,unit_cost_gbp = 216.,,test-fixture://review-evidence-closure/source/vent_weather_hood,,,safety_protection,vent_weather_hood,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_ac_breaker_trip_coil:lead_time_weeks,bom_source_field,source_backed,source_evidence,AC breaker trip coil / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/ac_breaker_trip_coil,,,safety_protection,ac_breaker_trip_coil,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_ac_breaker_trip_coil:manufacturer,bom_source_field,source_backed,source_evidence,AC breaker trip coil / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/ac_breaker_trip_coil,,,safety_protection,ac_breaker_trip_coil,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_ac_breaker_trip_coil:mpn,bom_source_field,source_backed,source_evidence,AC breaker trip coil / mpn,mpn = PROTOCOL-109-ac_breaker_trip_coil.,,test-fixture://review-evidence-closure/source/ac_breaker_trip_coil,,,safety_protection,ac_breaker_trip_coil,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_ac_breaker_trip_coil:supplier,bom_source_field,source_backed,source_evidence,AC breaker trip coil / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/ac_breaker_trip_coil,,,safety_protection,ac_breaker_trip_coil,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_ac_breaker_trip_coil:unit_cost_gbp,bom_source_field,source_backed,source_evidence,AC breaker trip coil / unit_cost_gbp,unit_cost_gbp = 208.,,test-fixture://review-evidence-closure/source/ac_breaker_trip_coil,,,safety_protection,ac_breaker_trip_coil,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_dc_shunt_trip_output:lead_time_weeks,bom_source_field,source_backed,source_evidence,DC shunt trip output / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/dc_shunt_trip_output,,,safety_protection,dc_shunt_trip_output,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_dc_shunt_trip_output:manufacturer,bom_source_field,source_backed,source_evidence,DC shunt trip output / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/dc_shunt_trip_output,,,safety_protection,dc_shunt_trip_output,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_dc_shunt_trip_output:mpn,bom_source_field,source_backed,source_evidence,DC shunt trip output / mpn,mpn = PROTOCOL-108-dc_shunt_trip_output.,,test-fixture://review-evidence-closure/source/dc_shunt_trip_output,,,safety_protection,dc_shunt_trip_output,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_dc_shunt_trip_output:supplier,bom_source_field,source_backed,source_evidence,DC shunt trip output / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/dc_shunt_trip_output,,,safety_protection,dc_shunt_trip_output,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_dc_shunt_trip_output:unit_cost_gbp,bom_source_field,source_backed,source_evidence,DC shunt trip output / unit_cost_gbp,unit_cost_gbp = 207.,,test-fixture://review-evidence-closure/source/dc_shunt_trip_output,,,safety_protection,dc_shunt_trip_output,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_e_stop_mushroom_button:lead_time_weeks,bom_source_field,source_backed,source_evidence,E-stop mushroom button / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/e_stop_mushroom_button,,,safety_protection,e_stop_mushroom_button,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_e_stop_mushroom_button:manufacturer,bom_source_field,source_backed,source_evidence,E-stop mushroom button / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/e_stop_mushroom_button,,,safety_protection,e_stop_mushroom_button,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_e_stop_mushroom_button:mpn,bom_source_field,source_backed,source_evidence,E-stop mushroom button / mpn,mpn = PROTOCOL-106-e_stop_mushroom_button.,,test-fixture://review-evidence-closure/source/e_stop_mushroom_button,,,safety_protection,e_stop_mushroom_button,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_e_stop_mushroom_button:supplier,bom_source_field,source_backed,source_evidence,E-stop mushroom button / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/e_stop_mushroom_button,,,safety_protection,e_stop_mushroom_button,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_e_stop_mushroom_button:unit_cost_gbp,bom_source_field,source_backed,source_evidence,E-stop mushroom button / unit_cost_gbp,unit_cost_gbp = 205.,,test-fixture://review-evidence-closure/source/e_stop_mushroom_button,,,safety_protection,e_stop_mushroom_button,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_safety_relay:lead_time_weeks,bom_source_field,source_backed,source_evidence,safety relay / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/safety_relay,,,safety_protection,safety_relay,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_safety_relay:manufacturer,bom_source_field,source_backed,source_evidence,safety relay / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/safety_relay,,,safety_protection,safety_relay,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_safety_relay:mpn,bom_source_field,source_backed,source_evidence,safety relay / mpn,mpn = PROTOCOL-107-safety_relay.,,test-fixture://review-evidence-closure/source/safety_relay,,,safety_protection,safety_relay,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_safety_relay:supplier,bom_source_field,source_backed,source_evidence,safety relay / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/safety_relay,,,safety_protection,safety_relay,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_emergency_stop_safety_relay:unit_cost_gbp,bom_source_field,source_backed,source_evidence,safety relay / unit_cost_gbp,unit_cost_gbp = 206.,,test-fixture://review-evidence-closure/source/safety_relay,,,safety_protection,safety_relay,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_clean_agent_cylinder:lead_time_weeks,bom_source_field,source_backed,source_evidence,clean-agent cylinder / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/clean_agent_cylinder,,,safety_protection,clean_agent_cylinder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_clean_agent_cylinder:manufacturer,bom_source_field,source_backed,source_evidence,clean-agent cylinder / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/clean_agent_cylinder,,,safety_protection,clean_agent_cylinder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_clean_agent_cylinder:mpn,bom_source_field,source_backed,source_evidence,clean-agent cylinder / mpn,mpn = PROTOCOL-102-clean_agent_cylinder.,,test-fixture://review-evidence-closure/source/clean_agent_cylinder,,,safety_protection,clean_agent_cylinder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_clean_agent_cylinder:supplier,bom_source_field,source_backed,source_evidence,clean-agent cylinder / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/clean_agent_cylinder,,,safety_protection,clean_agent_cylinder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_clean_agent_cylinder:unit_cost_gbp,bom_source_field,source_backed,source_evidence,clean-agent cylinder / unit_cost_gbp,unit_cost_gbp = 201.,,test-fixture://review-evidence-closure/source/clean_agent_cylinder,,,safety_protection,clean_agent_cylinder,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_fire_detection_suppression:lead_time_weeks,bom_source_field,source_backed,source_evidence,Fire detection/suppression / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/fire_detection_suppression,,,safety_protection,fire_detection_suppression,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_fire_detection_suppression:manufacturer,bom_source_field,source_backed,source_evidence,Fire detection/suppression / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/fire_detection_suppression,,,safety_protection,fire_detection_suppression,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_fire_detection_suppression:mpn,bom_source_field,source_backed,source_evidence,Fire detection/suppression / mpn,mpn = PROTOCOL-101-fire_detection_suppression.,,test-fixture://review-evidence-closure/source/fire_detection_suppression,,,safety_protection,fire_detection_suppression,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_fire_detection_suppression:supplier,bom_source_field,source_backed,source_evidence,Fire detection/suppression / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/fire_detection_suppression,,,safety_protection,fire_detection_suppression,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_fire_detection_suppression:unit_cost_gbp,bom_source_field,source_backed,source_evidence,Fire detection/suppression / unit_cost_gbp,unit_cost_gbp = 200.,,test-fixture://review-evidence-closure/source/fire_detection_suppression,,,safety_protection,fire_detection_suppression,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_nozzle_pipework:lead_time_weeks,bom_source_field,source_backed,source_evidence,nozzle pipework / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/nozzle_pipework,,,safety_protection,nozzle_pipework,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_nozzle_pipework:manufacturer,bom_source_field,source_backed,source_evidence,nozzle pipework / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/nozzle_pipework,,,safety_protection,nozzle_pipework,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_nozzle_pipework:mpn,bom_source_field,source_backed,source_evidence,nozzle pipework / mpn,mpn = PROTOCOL-104-nozzle_pipework.,,test-fixture://review-evidence-closure/source/nozzle_pipework,,,safety_protection,nozzle_pipework,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_nozzle_pipework:supplier,bom_source_field,source_backed,source_evidence,nozzle pipework / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/nozzle_pipework,,,safety_protection,nozzle_pipework,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_nozzle_pipework:unit_cost_gbp,bom_source_field,source_backed,source_evidence,nozzle pipework / unit_cost_gbp,unit_cost_gbp = 203.,,test-fixture://review-evidence-closure/source/nozzle_pipework,,,safety_protection,nozzle_pipework,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_pressure_switch:lead_time_weeks,bom_source_field,source_backed,source_evidence,pressure switch / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/pressure_switch,,,safety_protection,pressure_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_pressure_switch:manufacturer,bom_source_field,source_backed,source_evidence,pressure switch / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/pressure_switch,,,safety_protection,pressure_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_pressure_switch:mpn,bom_source_field,source_backed,source_evidence,pressure switch / mpn,mpn = PROTOCOL-105-pressure_switch.,,test-fixture://review-evidence-closure/source/pressure_switch,,,safety_protection,pressure_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_pressure_switch:supplier,bom_source_field,source_backed,source_evidence,pressure switch / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/pressure_switch,,,safety_protection,pressure_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_pressure_switch:unit_cost_gbp,bom_source_field,source_backed,source_evidence,pressure switch / unit_cost_gbp,unit_cost_gbp = 204.,,test-fixture://review-evidence-closure/source/pressure_switch,,,safety_protection,pressure_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_release_solenoid:lead_time_weeks,bom_source_field,source_backed,source_evidence,release solenoid / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/release_solenoid,,,safety_protection,release_solenoid,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_release_solenoid:manufacturer,bom_source_field,source_backed,source_evidence,release solenoid / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/release_solenoid,,,safety_protection,release_solenoid,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_release_solenoid:mpn,bom_source_field,source_backed,source_evidence,release solenoid / mpn,mpn = PROTOCOL-103-release_solenoid.,,test-fixture://review-evidence-closure/source/release_solenoid,,,safety_protection,release_solenoid,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_release_solenoid:supplier,bom_source_field,source_backed,source_evidence,release solenoid / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/release_solenoid,,,safety_protection,release_solenoid,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_fire_suppression_release_solenoid:unit_cost_gbp,bom_source_field,source_backed,source_evidence,release solenoid / unit_cost_gbp,unit_cost_gbp = 202.,,test-fixture://review-evidence-closure/source/release_solenoid,,,safety_protection,release_solenoid,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_ac_surge_protection_device:lead_time_weeks,bom_source_field,source_backed,source_evidence,AC surge protection device / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/ac_surge_protection_device,,,safety_protection,ac_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_ac_surge_protection_device:manufacturer,bom_source_field,source_backed,source_evidence,AC surge protection device / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/ac_surge_protection_device,,,safety_protection,ac_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_ac_surge_protection_device:mpn,bom_source_field,source_backed,source_evidence,AC surge protection device / mpn,mpn = PROTOCOL-111-ac_surge_protection_device.,,test-fixture://review-evidence-closure/source/ac_surge_protection_device,,,safety_protection,ac_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_ac_surge_protection_device:supplier,bom_source_field,source_backed,source_evidence,AC surge protection device / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/ac_surge_protection_device,,,safety_protection,ac_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_ac_surge_protection_device:unit_cost_gbp,bom_source_field,source_backed,source_evidence,AC surge protection device / unit_cost_gbp,unit_cost_gbp = 210.,,test-fixture://review-evidence-closure/source/ac_surge_protection_device,,,safety_protection,ac_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_arc_flash_label_set:lead_time_weeks,bom_source_field,source_backed,source_evidence,arc flash label set / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/arc_flash_label_set,,,safety_protection,arc_flash_label_set,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_arc_flash_label_set:manufacturer,bom_source_field,source_backed,source_evidence,arc flash label set / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/arc_flash_label_set,,,safety_protection,arc_flash_label_set,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_arc_flash_label_set:mpn,bom_source_field,source_backed,source_evidence,arc flash label set / mpn,mpn = PROTOCOL-112-arc_flash_label_set.,,test-fixture://review-evidence-closure/source/arc_flash_label_set,,,safety_protection,arc_flash_label_set,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_arc_flash_label_set:supplier,bom_source_field,source_backed,source_evidence,arc flash label set / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/arc_flash_label_set,,,safety_protection,arc_flash_label_set,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_arc_flash_label_set:unit_cost_gbp,bom_source_field,source_backed,source_evidence,arc flash label set / unit_cost_gbp,unit_cost_gbp = 211.,,test-fixture://review-evidence-closure/source/arc_flash_label_set,,,safety_protection,arc_flash_label_set,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_dc_surge_protection_device:lead_time_weeks,bom_source_field,source_backed,source_evidence,DC surge protection device / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/dc_surge_protection_device,,,safety_protection,dc_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_dc_surge_protection_device:manufacturer,bom_source_field,source_backed,source_evidence,DC surge protection device / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/dc_surge_protection_device,,,safety_protection,dc_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_dc_surge_protection_device:mpn,bom_source_field,source_backed,source_evidence,DC surge protection device / mpn,mpn = PROTOCOL-110-dc_surge_protection_device.,,test-fixture://review-evidence-closure/source/dc_surge_protection_device,,,safety_protection,dc_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_dc_surge_protection_device:supplier,bom_source_field,source_backed,source_evidence,DC surge protection device / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/dc_surge_protection_device,,,safety_protection,dc_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_dc_surge_protection_device:unit_cost_gbp,bom_source_field,source_backed,source_evidence,DC surge protection device / unit_cost_gbp,unit_cost_gbp = 209.,,test-fixture://review-evidence-closure/source/dc_surge_protection_device,,,safety_protection,dc_surge_protection_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_protective_earth_bonding_kit:lead_time_weeks,bom_source_field,source_backed,source_evidence,protective earth bonding kit / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/protective_earth_bonding_kit,,,safety_protection,protective_earth_bonding_kit,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_protective_earth_bonding_kit:manufacturer,bom_source_field,source_backed,source_evidence,protective earth bonding kit / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/protective_earth_bonding_kit,,,safety_protection,protective_earth_bonding_kit,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_protective_earth_bonding_kit:mpn,bom_source_field,source_backed,source_evidence,protective earth bonding kit / mpn,mpn = PROTOCOL-113-protective_earth_bonding_kit.,,test-fixture://review-evidence-closure/source/protective_earth_bonding_kit,,,safety_protection,protective_earth_bonding_kit,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_protective_earth_bonding_kit:supplier,bom_source_field,source_backed,source_evidence,protective earth bonding kit / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/protective_earth_bonding_kit,,,safety_protection,protective_earth_bonding_kit,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:safety_protection_surge_fault_protection_protective_earth_bonding_kit:unit_cost_gbp,bom_source_field,source_backed,source_evidence,protective earth bonding kit / unit_cost_gbp,unit_cost_gbp = 212.,,test-fixture://review-evidence-closure/source/protective_earth_bonding_kit,,,safety_protection,protective_earth_bonding_kit,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_auxiliary_metering_transducer:lead_time_weeks,bom_source_field,source_backed,source_evidence,auxiliary metering transducer / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/auxiliary_metering_transducer,,,sensing_instrumentation,auxiliary_metering_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_auxiliary_metering_transducer:manufacturer,bom_source_field,source_backed,source_evidence,auxiliary metering transducer / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/auxiliary_metering_transducer,,,sensing_instrumentation,auxiliary_metering_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_auxiliary_metering_transducer:mpn,bom_source_field,source_backed,source_evidence,auxiliary metering transducer / mpn,mpn = PROTOCOL-70-auxiliary_metering_transducer.,,test-fixture://review-evidence-closure/source/auxiliary_metering_transducer,,,sensing_instrumentation,auxiliary_metering_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_auxiliary_metering_transducer:supplier,bom_source_field,source_backed,source_evidence,auxiliary metering transducer / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/auxiliary_metering_transducer,,,sensing_instrumentation,auxiliary_metering_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_auxiliary_metering_transducer:unit_cost_gbp,bom_source_field,source_backed,source_evidence,auxiliary metering transducer / unit_cost_gbp,unit_cost_gbp = 169.,,test-fixture://review-evidence-closure/source/auxiliary_metering_transducer,,,sensing_instrumentation,auxiliary_metering_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_dc_voltage_transducer:lead_time_weeks,bom_source_field,source_backed,source_evidence,DC voltage transducer / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/dc_voltage_transducer,,,sensing_instrumentation,dc_voltage_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_dc_voltage_transducer:manufacturer,bom_source_field,source_backed,source_evidence,DC voltage transducer / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/dc_voltage_transducer,,,sensing_instrumentation,dc_voltage_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_dc_voltage_transducer:mpn,bom_source_field,source_backed,source_evidence,DC voltage transducer / mpn,mpn = PROTOCOL-67-dc_voltage_transducer.,,test-fixture://review-evidence-closure/source/dc_voltage_transducer,,,sensing_instrumentation,dc_voltage_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_dc_voltage_transducer:supplier,bom_source_field,source_backed,source_evidence,DC voltage transducer / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/dc_voltage_transducer,,,sensing_instrumentation,dc_voltage_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_dc_voltage_transducer:unit_cost_gbp,bom_source_field,source_backed,source_evidence,DC voltage transducer / unit_cost_gbp,unit_cost_gbp = 166.,,test-fixture://review-evidence-closure/source/dc_voltage_transducer,,,sensing_instrumentation,dc_voltage_transducer,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_hall_current_sensor:lead_time_weeks,bom_source_field,source_backed,source_evidence,Hall current sensor / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/hall_current_sensor,,,sensing_instrumentation,hall_current_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_hall_current_sensor:manufacturer,bom_source_field,source_backed,source_evidence,Hall current sensor / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/hall_current_sensor,,,sensing_instrumentation,hall_current_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_hall_current_sensor:mpn,bom_source_field,source_backed,source_evidence,Hall current sensor / mpn,mpn = PROTOCOL-68-hall_current_sensor.,,test-fixture://review-evidence-closure/source/hall_current_sensor,,,sensing_instrumentation,hall_current_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_hall_current_sensor:supplier,bom_source_field,source_backed,source_evidence,Hall current sensor / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/hall_current_sensor,,,sensing_instrumentation,hall_current_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_hall_current_sensor:unit_cost_gbp,bom_source_field,source_backed,source_evidence,Hall current sensor / unit_cost_gbp,unit_cost_gbp = 167.,,test-fixture://review-evidence-closure/source/hall_current_sensor,,,sensing_instrumentation,hall_current_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
